ID,Title,Content,Excerpt,Date,Post Type,Permalink,Image URL,Image Title,Image Caption,Image Description,Image Alt Text,Attachment URL,Question Categories,Question Tags,Status,Author ID,Author Username,Author Email,Author First Name,Author Last Name,Slug,Format,Template,Parent,Parent Slug,Order,Comment Status,Ping Status,Post Modified Date,answers,selected,votes_up,votes_down,views,year,session,roles,inspection_check
463,소방전기시설의-구조-및-원리 2017년 3회차 질문 - 463[채택X][답변X],이것은 테스트 질문 내용입니다,,2018-03-19,question,http://localhost:8888/site/question/소방전기시설의-구조-및-원리-2017년-3회차-질문-463채택x답변x/,,,,,,,자격증>국가기술>소방설비기사>소방전기시설의-구조-및-원리,,publish,1,rpf5573,rpf5573@gmail.com,,,소방전기시설의-구조-및-원리-2017년-3회차-질문-463채택x답변x/,,default,0,0,0,open,open,2018-03-19,4,0,4,3,0,2017,3,1,1
464,소방전기시설의-구조-및-원리 2017년 4회차 질문 - 464[채택X][답변X],이것은 테스트 질문 내용입니다,,2018-03-19,question,http://localhost:8888/site/question/소방전기시설의-구조-및-원리-2017년-4회차-질문-464채택x답변x/,,,,,,,자격증>국가기술>소방설비기사>소방전기시설의-구조-및-원리,,publish,1,rpf5573,rpf5573@gmail.com,,,소방전기시설의-구조-및-원리-2017년-4회차-질문-464채택x답변x/,,default,0,0,0,open,open,2018-03-19,3,0,14,1,0,2017,4,1,1
465,소방전기시설의-구조-및-원리 2018년 1회차 질문 - 465[채택X][답변X],이것은 테스트 질문 내용입니다,,2018-03-19,question,http://localhost:8888/site/question/소방전기시설의-구조-및-원리-2018년-1회차-질문-465채택x답변x/,,,,,,,자격증>국가기술>소방설비기사>소방전기시설의-구조-및-원리,,publish,1,rpf5573,rpf5573@gmail.com,,,소방전기시설의-구조-및-원리-2018년-1회차-질문-465채택x답변x/,,default,0,0,0,open,open,2018-03-19,3,0,5,8,0,2018,1,1,0
466,소방전기시설의-구조-및-원리 2018년 2회차 질문 - 466[채택X][답변X],이것은 테스트 질문 내용입니다,,2018-03-19,question,http://localhost:8888/site/question/소방전기시설의-구조-및-원리-2018년-2회차-질문-466채택x답변x/,,,,,,,자격증>국가기술>소방설비기사>소방전기시설의-구조-및-원리,,publish,1,rpf5573,rpf5573@gmail.com,,,소방전기시설의-구조-및-원리-2018년-2회차-질문-466채택x답변x/,,default,0,0,0,open,open,2018-03-19,3,0,6,0,0,2018,2,1,0
467,소방전기시설의-구조-및-원리 2018년 3회차 질문 - 467[채택X][답변X],이것은 테스트 질문 내용입니다,,2018-03-19,question,http://localhost:8888/site/question/소방전기시설의-구조-및-원리-2018년-3회차-질문-467채택x답변x/,,,,,,,자격증>국가기술>소방설비기사>소방전기시설의-구조-및-원리,,publish,1,rpf5573,rpf5573@gmail.com,,,소방전기시설의-구조-및-원리-2018년-3회차-질문-467채택x답변x/,,default,0,0,0,open,open,2018-03-19,1,0,20,1,0,2018,3,1,1
468,소방전기시설의-구조-및-원리 2018년 4회차 질문 - 468[채택X][답변X],이것은 테스트 질문 내용입니다,,2018-03-19,question,http://localhost:8888/site/question/소방전기시설의-구조-및-원리-2018년-4회차-질문-468채택x답변x/,,,,,,,자격증>국가기술>소방설비기사>소방전기시설의-구조-및-원리,,publish,1,rpf5573,rpf5573@gmail.com,,,소방전기시설의-구조-및-원리-2018년-4회차-질문-468채택x답변x/,,default,0,0,0,open,open,2018-03-19,1,0,2,6,0,2018,4,1,0
469,소방원론 2013년 1회차 질문 - 469[채택X][답변X],이것은 테스트 질문 내용입니다,,2018-03-19,question,http://localhost:8888/site/question/소방원론-2013년-1회차-질문-469채택x답변x/,,,,,,,자격증>국가기술>소방설비기사>소방원론,,publish,1,rpf5573,rpf5573@gmail.com,,,소방원론-2013년-1회차-질문-469채택x답변x/,,default,0,0,0,open,open,2018-03-19,2,0,13,9,0,2013,1,1,0
470,소방원론 2013년 2회차 질문 - 470[채택X][답변X],이것은 테스트 질문 내용입니다,,2018-03-19,question,http://localhost:8888/site/question/소방원론-2013년-2회차-질문-470채택x답변x/,,,,,,,자격증>국가기술>소방설비기사>소방원론,,publish,1,rpf5573,rpf5573@gmail.com,,,소방원론-2013년-2회차-질문-470채택x답변x/,,default,0,0,0,open,open,2018-03-19,0,0,7,5,0,2013,2,1,1
471,소방원론 2013년 3회차 질문 - 471[채택X][답변X],이것은 테스트 질문 내용입니다,,2018-03-19,question,http://localhost:8888/site/question/소방원론-2013년-3회차-질문-471채택x답변x/,,,,,,,자격증>국가기술>소방설비기사>소방원론,,publish,1,rpf5573,rpf5573@gmail.com,,,소방원론-2013년-3회차-질문-471채택x답변x/,,default,0,0,0,open,open,2018-03-19,0,0,9,7,0,2013,3,1,1
472,소방원론 2013년 4회차 질문 - 472[채택X][답변X],이것은 테스트 질문 내용입니다,,2018-03-19,question,http://localhost:8888/site/question/소방원론-2013년-4회차-질문-472채택x답변x/,,,,,,,자격증>국가기술>소방설비기사>소방원론,,publish,1,rpf5573,rpf5573@gmail.com,,,소방원론-2013년-4회차-질문-472채택x답변x/,,default,0,0,0,open,open,2018-03-19,4,0,20,10,0,2013,4,1,0
473,소방원론 2014년 1회차 질문 - 473[채택X][답변X],이것은 테스트 질문 내용입니다,,2018-03-19,question,http://localhost:8888/site/question/소방원론-2014년-1회차-질문-473채택x답변x/,,,,,,,자격증>국가기술>소방설비기사>소방원론,,publish,1,rpf5573,rpf5573@gmail.com,,,소방원론-2014년-1회차-질문-473채택x답변x/,,default,0,0,0,open,open,2018-03-19,3,0,12,1,0,2014,1,1,1
474,소방원론 2014년 2회차 질문 - 474[채택X][답변X],이것은 테스트 질문 내용입니다,,2018-03-19,question,http://localhost:8888/site/question/소방원론-2014년-2회차-질문-474채택x답변x/,,,,,,,자격증>국가기술>소방설비기사>소방원론,,publish,1,rpf5573,rpf5573@gmail.com,,,소방원론-2014년-2회차-질문-474채택x답변x/,,default,0,0,0,open,open,2018-03-19,4,0,17,7,0,2014,2,1,1
475,소방원론 2014년 3회차 질문 - 475[채택X][답변X],이것은 테스트 질문 내용입니다,,2018-03-19,question,http://localhost:8888/site/question/소방원론-2014년-3회차-질문-475채택x답변x/,,,,,,,자격증>국가기술>소방설비기사>소방원론,,publish,1,rpf5573,rpf5573@gmail.com,,,소방원론-2014년-3회차-질문-475채택x답변x/,,default,0,0,0,open,open,2018-03-19,3,0,17,5,0,2014,3,1,0
476,소방원론 2014년 4회차 질문 - 476[채택X][답변X],이것은 테스트 질문 내용입니다,,2018-03-19,question,http://localhost:8888/site/question/소방원론-2014년-4회차-질문-476채택x답변x/,,,,,,,자격증>국가기술>소방설비기사>소방원론,,publish,1,rpf5573,rpf5573@gmail.com,,,소방원론-2014년-4회차-질문-476채택x답변x/,,default,0,0,0,open,open,2018-03-19,3,0,19,10,0,2014,4,1,1
477,소방원론 2015년 1회차 질문 - 477[채택X][답변X],이것은 테스트 질문 내용입니다,,2018-03-19,question,http://localhost:8888/site/question/소방원론-2015년-1회차-질문-477채택x답변x/,,,,,,,자격증>국가기술>소방설비기사>소방원론,,publish,1,rpf5573,rpf5573@gmail.com,,,소방원론-2015년-1회차-질문-477채택x답변x/,,default,0,0,0,open,open,2018-03-19,1,0,1,4,0,2015,1,1,1
478,소방원론 2015년 2회차 질문 - 478[채택X][답변X],이것은 테스트 질문 내용입니다,,2018-03-19,question,http://localhost:8888/site/question/소방원론-2015년-2회차-질문-478채택x답변x/,,,,,,,자격증>국가기술>소방설비기사>소방원론,,publish,1,rpf5573,rpf5573@gmail.com,,,소방원론-2015년-2회차-질문-478채택x답변x/,,default,0,0,0,open,open,2018-03-19,4,0,0,2,0,2015,2,1,1
479,소방원론 2015년 3회차 질문 - 479[채택X][답변X],이것은 테스트 질문 내용입니다,,2018-03-19,question,http://localhost:8888/site/question/소방원론-2015년-3회차-질문-479채택x답변x/,,,,,,,자격증>국가기술>소방설비기사>소방원론,,publish,1,rpf5573,rpf5573@gmail.com,,,소방원론-2015년-3회차-질문-479채택x답변x/,,default,0,0,0,open,open,2018-03-19,2,0,3,2,0,2015,3,1,1
480,소방원론 2015년 4회차 질문 - 480[채택X][답변X],이것은 테스트 질문 내용입니다,,2018-03-19,question,http://localhost:8888/site/question/소방원론-2015년-4회차-질문-480채택x답변x/,,,,,,,자격증>국가기술>소방설비기사>소방원론,,publish,1,rpf5573,rpf5573@gmail.com,,,소방원론-2015년-4회차-질문-480채택x답변x/,,default,0,0,0,open,open,2018-03-19,3,0,4,7,0,2015,4,1,1
481,소방원론 2016년 1회차 질문 - 481[채택X][답변X],이것은 테스트 질문 내용입니다,,2018-03-19,question,http://localhost:8888/site/question/소방원론-2016년-1회차-질문-481채택x답변x/,,,,,,,자격증>국가기술>소방설비기사>소방원론,,publish,1,rpf5573,rpf5573@gmail.com,,,소방원론-2016년-1회차-질문-481채택x답변x/,,default,0,0,0,open,open,2018-03-19,0,0,6,3,0,2016,1,1,0
482,소방원론 2016년 2회차 질문 - 482[채택X][답변X],이것은 테스트 질문 내용입니다,,2018-03-19,question,http://localhost:8888/site/question/소방원론-2016년-2회차-질문-482채택x답변x/,,,,,,,자격증>국가기술>소방설비기사>소방원론,,publish,1,rpf5573,rpf5573@gmail.com,,,소방원론-2016년-2회차-질문-482채택x답변x/,,default,0,0,0,open,open,2018-03-19,3,0,0,5,0,2016,2,1,0
483,소방원론 2016년 3회차 질문 - 483[채택X][답변X],이것은 테스트 질문 내용입니다,,2018-03-19,question,http://localhost:8888/site/question/소방원론-2016년-3회차-질문-483채택x답변x/,,,,,,,자격증>국가기술>소방설비기사>소방원론,,publish,1,rpf5573,rpf5573@gmail.com,,,소방원론-2016년-3회차-질문-483채택x답변x/,,default,0,0,0,open,open,2018-03-19,2,0,10,0,0,2016,3,1,0
484,소방원론 2016년 4회차 질문 - 484[채택X][답변X],이것은 테스트 질문 내용입니다,,2018-03-19,question,http://localhost:8888/site/question/소방원론-2016년-4회차-질문-484채택x답변x/,,,,,,,자격증>국가기술>소방설비기사>소방원론,,publish,1,rpf5573,rpf5573@gmail.com,,,소방원론-2016년-4회차-질문-484채택x답변x/,,default,0,0,0,open,open,2018-03-19,4,0,0,6,0,2016,4,1,1
485,소방원론 2017년 1회차 질문 - 485[채택X][답변X],이것은 테스트 질문 내용입니다,,2018-03-19,question,http://localhost:8888/site/question/소방원론-2017년-1회차-질문-485채택x답변x/,,,,,,,자격증>국가기술>소방설비기사>소방원론,,publish,1,rpf5573,rpf5573@gmail.com,,,소방원론-2017년-1회차-질문-485채택x답변x/,,default,0,0,0,open,open,2018-03-19,0,0,18,3,0,2017,1,1,1
486,소방원론 2017년 2회차 질문 - 486[채택X][답변X],이것은 테스트 질문 내용입니다,,2018-03-19,question,http://localhost:8888/site/question/소방원론-2017년-2회차-질문-486채택x답변x/,,,,,,,자격증>국가기술>소방설비기사>소방원론,,publish,1,rpf5573,rpf5573@gmail.com,,,소방원론-2017년-2회차-질문-486채택x답변x/,,default,0,0,0,open,open,2018-03-19,1,0,1,2,0,2017,2,1,0
487,소방원론 2017년 3회차 질문 - 487[채택X][답변X],이것은 테스트 질문 내용입니다,,2018-03-19,question,http://localhost:8888/site/question/소방원론-2017년-3회차-질문-487채택x답변x/,,,,,,,자격증>국가기술>소방설비기사>소방원론,,publish,1,rpf5573,rpf5573@gmail.com,,,소방원론-2017년-3회차-질문-487채택x답변x/,,default,0,0,0,open,open,2018-03-19,3,0,0,2,0,2017,3,1,0
488,소방원론 2017년 4회차 질문 - 488[채택X][답변X],이것은 테스트 질문 내용입니다,,2018-03-19,question,http://localhost:8888/site/question/소방원론-2017년-4회차-질문-488채택x답변x/,,,,,,,자격증>국가기술>소방설비기사>소방원론,,publish,1,rpf5573,rpf5573@gmail.com,,,소방원론-2017년-4회차-질문-488채택x답변x/,,default,0,0,0,open,open,2018-03-19,1,0,10,3,0,2017,4,1,0
489,소방원론 2018년 1회차 질문 - 489[채택X][답변X],이것은 테스트 질문 내용입니다,,2018-03-19,question,http://localhost:8888/site/question/소방원론-2018년-1회차-질문-489채택x답변x/,,,,,,,자격증>국가기술>소방설비기사>소방원론,,publish,1,rpf5573,rpf5573@gmail.com,,,소방원론-2018년-1회차-질문-489채택x답변x/,,default,0,0,0,open,open,2018-03-19,4,0,20,2,0,2018,1,1,0
490,소방원론 2018년 2회차 질문 - 490[채택X][답변X],이것은 테스트 질문 내용입니다,,2018-03-19,question,http://localhost:8888/site/question/소방원론-2018년-2회차-질문-490채택x답변x/,,,,,,,자격증>국가기술>소방설비기사>소방원론,,publish,1,rpf5573,rpf5573@gmail.com,,,소방원론-2018년-2회차-질문-490채택x답변x/,,default,0,0,0,open,open,2018-03-19,2,0,1,7,0,2018,2,1,0
491,소방원론 2018년 3회차 질문 - 491[채택X][답변X],이것은 테스트 질문 내용입니다,,2018-03-19,question,http://localhost:8888/site/question/소방원론-2018년-3회차-질문-491채택x답변x/,,,,,,,자격증>국가기술>소방설비기사>소방원론,,publish,1,rpf5573,rpf5573@gmail.com,,,소방원론-2018년-3회차-질문-491채택x답변x/,,default,0,0,0,open,open,2018-03-19,4,0,17,0,0,2018,3,1,1
492,소방원론 2018년 4회차 질문 - 492[채택X][답변X],이것은 테스트 질문 내용입니다,,2018-03-19,question,http://localhost:8888/site/question/소방원론-2018년-4회차-질문-492채택x답변x/,,,,,,,자격증>국가기술>소방설비기사>소방원론,,publish,1,rpf5573,rpf5573@gmail.com,,,소방원론-2018년-4회차-질문-492채택x답변x/,,default,0,0,0,open,open,2018-03-19,4,0,20,5,0,2018,4,1,1
493,판매관리 2013년 1회차 질문 - 493[채택X][답변X],이것은 테스트 질문 내용입니다,,2018-03-19,question,http://localhost:8888/site/question/판매관리-2013년-1회차-질문-493채택x답변x/,,,,,,,자격증>국가기술>텔레마케팅관리사>판매관리,,publish,1,rpf5573,rpf5573@gmail.com,,,판매관리-2013년-1회차-질문-493채택x답변x/,,default,0,0,0,open,open,2018-03-19,4,0,14,4,0,2013,1,1,0
494,판매관리 2013년 2회차 질문 - 494[채택X][답변X],이것은 테스트 질문 내용입니다,,2018-03-19,question,http://localhost:8888/site/question/판매관리-2013년-2회차-질문-494채택x답변x/,,,,,,,자격증>국가기술>텔레마케팅관리사>판매관리,,publish,1,rpf5573,rpf5573@gmail.com,,,판매관리-2013년-2회차-질문-494채택x답변x/,,default,0,0,0,open,open,2018-03-19,0,0,19,5,0,2013,2,1,1
495,판매관리 2013년 3회차 질문 - 495[채택X][답변X],이것은 테스트 질문 내용입니다,,2018-03-19,question,http://localhost:8888/site/question/판매관리-2013년-3회차-질문-495채택x답변x/,,,,,,,자격증>국가기술>텔레마케팅관리사>판매관리,,publish,1,rpf5573,rpf5573@gmail.com,,,판매관리-2013년-3회차-질문-495채택x답변x/,,default,0,0,0,open,open,2018-03-19,3,0,19,1,0,2013,3,1,0
496,판매관리 2013년 4회차 질문 - 496[채택X][답변X],이것은 테스트 질문 내용입니다,,2018-03-19,question,http://localhost:8888/site/question/판매관리-2013년-4회차-질문-496채택x답변x/,,,,,,,자격증>국가기술>텔레마케팅관리사>판매관리,,publish,1,rpf5573,rpf5573@gmail.com,,,판매관리-2013년-4회차-질문-496채택x답변x/,,default,0,0,0,open,open,2018-03-19,2,0,19,6,0,2013,4,1,0
497,판매관리 2014년 1회차 질문 - 497[채택X][답변X],이것은 테스트 질문 내용입니다,,2018-03-19,question,http://localhost:8888/site/question/판매관리-2014년-1회차-질문-497채택x답변x/,,,,,,,자격증>국가기술>텔레마케팅관리사>판매관리,,publish,1,rpf5573,rpf5573@gmail.com,,,판매관리-2014년-1회차-질문-497채택x답변x/,,default,0,0,0,open,open,2018-03-19,0,0,13,1,0,2014,1,1,1
498,판매관리 2014년 2회차 질문 - 498[채택X][답변X],이것은 테스트 질문 내용입니다,,2018-03-19,question,http://localhost:8888/site/question/판매관리-2014년-2회차-질문-498채택x답변x/,,,,,,,자격증>국가기술>텔레마케팅관리사>판매관리,,publish,1,rpf5573,rpf5573@gmail.com,,,판매관리-2014년-2회차-질문-498채택x답변x/,,default,0,0,0,open,open,2018-03-19,4,0,0,7,0,2014,2,1,1
499,판매관리 2014년 3회차 질문 - 499[채택X][답변X],이것은 테스트 질문 내용입니다,,2018-03-19,question,http://localhost:8888/site/question/판매관리-2014년-3회차-질문-499채택x답변x/,,,,,,,자격증>국가기술>텔레마케팅관리사>판매관리,,publish,1,rpf5573,rpf5573@gmail.com,,,판매관리-2014년-3회차-질문-499채택x답변x/,,default,0,0,0,open,open,2018-03-19,4,0,3,2,0,2014,3,1,1
